province,city,address,postalCode,longitude,latitude,price,buildingTypeId,tradeTypeId,listingDate,bedrooms,ownershiptype,daysOnMarket
Ontario,Newboro,1 NEWBORO-ROCKY BLUFF ISLAND,K0G1P0,-76.315788,44.636359000000006,525000.0,3,1,8/3/2018,9.0,Freehold,181
Ontario,New Tecumseth,5 TAMARACK CRT,L0G1W0,-79.78464509999999,43.9891529,259000.0,3,1,4/3/2018,2.0,Freehold,182
Quebec,Repentigny (Repentigny),#202 - 1334B Rue Notre-Dame,J5Y3X1,-73.40296805,45.77995646,219900.0,1,1,13/3/2018,2.0,Condominium/Strata,166
Saskatchewan,Ogema,501 Main ST,S0C1Y0,-104.91706299999998,49.578509999999994,388000.0,3,1,7/3/2018,3.0,Freehold,166
Ontario,Toronto,#212 -832 BAY ST,M5S1Z6,-79.3865112,43.661927,649000.0,1,1,17/3/2018,2.0,Condominium/Strata,169
Alberta,Upper Mount Royal,1117 VALOIS AV SW,T2T1L4,-114.088951,51.02685,2499000.0,3,1,1/3/2018,4.0,Condominium/Strata,170
Alberta,Upper Mount Royal,1117 VALOIS AV SW,T2T1L4,-114.088951,51.02685,2499000.0,3,1,1/3/2018,4.0,Freehold,170
Saskatchewan,Regina,18 Empress DR,S4T6M4,-104.652538,50.449745,174500.0,19,1,11/3/2018,3.0,Freehold,175
Ontario,Toronto,1028 WILLOWDALE AVE,M2M3E1,-79.4121771,43.7928032,1399999.0,3,1,15/3/2018,4.0,Freehold,171
Alberta,Winston Heights/Mountview,#201 449 20 AV NE,T2E1R3,-114.053132,51.070452,389000.0,6,1,10/3/2018,2.0,Condominium/Strata,170
Ontario,Johnstown,1526 COUNTY 2 ROAD,K0E1T1,-75.44524100000001,44.761936999999996,899000.0,3,1,20/3/2018,5.0,Freehold,163
British Columbia,NANAIMO,4630 SHERIDAN RIDGE ROAD,V9T6S6,-123.980186,49.229902,1048000.0,3,1,22/3/2018,6.0,Freehold,164
Ontario,Cambridge,4 STEED CRT,N3E0B5,-80.3196716308594,43.379974703460796,725000.0,3,1,22/3/2018,4.0,Freehold,163
Ontario,South Bruce Peninsula,5 ADELAIDE STREET,N0H2T0,-81.28455,44.80743,169900.0,3,1,9/3/2018,2.0,Freehold,172
Ontario,Ridgeway,unit #1 -  352 Prospect Point Road,L0S1N0,-79.04764300000001,42.884541999999996,459900.0,6,1,8/3/2018,1.0,Condominium,163
British Columbia,Delta,86 5900 FERRY ROAD,V4K5C3,-123.07756979999999,49.1101148,1099900.0,6,1,9/3/2018,3.0,Strata,172
Ontario,Ottawa,90 LANDRY STREET UNIT#304,K1L0A9,-75.670776,45.438362,349900.0,1,1,9/3/2018,2.0,Condominium/Strata,177
Ontario,Kemptville,5 LOCKMASTERS LANE,K0G1J0,-75.629806,45.075068,594900.0,3,1,22/3/2018,2.0,Freehold,164
Ontario,Point Clark,168 BELL DRIVE,N2Z0B3,-81.728389,44.09556,449900.0,3,1,23/3/2018,4.0,Freehold,163
Ontario,Whitby,25 LADY MAY DR,L1R3A7,-78.91258,43.9191364,629900.0,3,1,16/3/2018,3.0,Freehold,170
Ontario,Trent Lakes,9 ELLWOOD CRESCENT,K0M1A0,-78.536152,44.560989,675000.0,3,1,3/3/2018,4.0,Freehold,183
Ontario,Cambridge,#18 -107-111 CONCESSION ST,N1R2H2,-80.3063814,43.354684000000006,664800.0,6,1,10/3/2018,3.0,Condominium/Strata,164
Ontario,Leamington,178 LAKESHORE DRIVE,N8H5J1,-82.47261999999999,42.0509,349900.0,19,1,20/3/2018,3.0,Freehold,166
Ontario,Kitchener,305 -  689 DOON VILLAGE Road,N2P1A1,-80.445841,43.394914,525.0,3,2,2/3/2018,4.0,Freehold,181
Ontario,Ottawa,85 BRONSON AVENUE UNIT#1402,K1R6G7,-75.70871899999999,45.416942,750000.0,1,1,8/3/2018,1.0,Condominium/Strata,175
Ontario,Smiths Falls,458 29 HIGHWAY,K7A4S5,-76.01309499999999,44.859439,319900.0,3,1,27/3/2018,3.0,Freehold,162
Manitoba,Rossburn,2 Lakeview DR W,R0J1V0,-100.69504599999999,50.728581,450000.0,3,1,15/3/2018,3.0,Freehold,174
New Brunswick,Beresford,624 Baie,E8K1X4,-65.70541,47.72,224900.0,3,1,3/3/2018,2.0,Freehold,182
Ontario,Byng Inlet,18 ROSEDALE AVENUE,P0G1G0,-80.559843,45.764417,249000.0,3,1,7/3/2018,2.0,Freehold,182
Alberta,Edmonton,#17 4020 21 ST NW,T6T1T8,-113.3763081,53.4785795,279000.0,6,1,23/3/2018,3.0,Condominium/Strata,163
Manitoba,Oakbank,17 FRANK ST,R0E1J1,-96.861713,49.940467,504900.0,3,1,3/3/2018,3.0,Freehold,169
Alberta,Edmonton,#133 278 SUDER GREENS DR NW,T5T6V6,-113.6828182,53.5210463,282500.0,1,1,21/3/2018,2.0,Condominium/Strata,165
Alberta,Acadia,663 97 AV SE,T2J0H7,-114.0487,50.965889000000004,399900.0,3,1,18/3/2018,2.0,Condominium/Strata,166
Alberta,Acadia,663 97 AV SE,T2J0H7,-114.0487,50.965889000000004,399900.0,3,1,18/3/2018,3.0,Freehold,166
Alberta,Edmonton,#304 10719 80 AV NW,T6E1V7,-113.50721999999999,53.515859999999996,259000.0,1,1,15/3/2018,2.0,Condominium/Strata,171
Quebec,Le Sud-Ouest (Montréal),#4 - 2556 Rue Coursol,H3G1E1,-73.579454,45.485172999999996,1650.0,1,2,23/3/2018,1.0,Condominium/Strata,164
Alberta,Cardiff,74 Mill RD,T8R1N8,-113.60061999999999,53.771469999999994,442000.0,3,1,14/3/2018,3.0,Freehold,163
British Columbia,Elkford,2408 Arbutus Street,V0B1H0,-114.923569,50.016745,279000.0,3,1,13/3/2018,5.0,Freehold,172
Saskatchewan,Saskatoon,146 Kinloch PL,S7M2W9,-106.76091399999999,52.120173,639900.0,3,1,15/3/2018,5.0,Freehold,170
Nova Scotia,Dartmouth,210 75 Collins Grove Road,B2W6B3,-63.5144785,44.6710821,105000.0,1,1,1/3/2018,2.0,Condominium/Strata,186
Saskatchewan,Swift Current Rm No. 137,"Swift Current Rm No. 137, Saskatchewan S9H4X1",S9H4X1,-108.01099099999999,50.375052000000004,149500.0,3,1,14/3/2018,0.0,Freehold,169
Quebec,Le Vieux-Longueuil (Longueuil),1163 Rue St-Georges (Longueuil),J4K3Z5,-73.50020885,45.51984957,296000.0,6,1,16/3/2018,2.0,Condominium/Strata,162
Ontario,Prince Edward County,952 COUNTY ROAD 7 ROAD,K0K2T0,-77.01978199999999,44.029934000000004,829000.0,3,1,6/3/2018,3.0,Freehold,183
Quebec,Ville-Marie (Montréal),#403 - 20 Rue De La Gauchetière E.,H2X1P3,-73.55963588,45.50824168,374400.0,1,1,3/3/2018,2.0,Condominium/Strata,183
Alberta,Cranston,57 Cranford PL SE,T3M0X8,-113.966955,50.877573,394000.0,3,1,18/3/2018,3.0,Freehold,168
Ontario,Addington Highlands,17228C HIGHWAY 41,K0H1K0,-77.22840699999999,44.942315,329900.0,3,1,16/3/2018,4.0,Freehold,165
New Brunswick,Moncton,352 Worthington AVE,E1C9V4,-64.84038699999999,46.102877,275000.0,3,1,23/3/2018,5.0,Freehold,162
Saskatchewan,Good Spirit Lake,312 Oldroyd DR,S0A0L0,-102.671598,51.597395,104900.0,3,1,3/3/2018,2.0,Freehold,184
Alberta,Braeside,30 BRAE GLEN CO SW,T2W1B6,-114.10426299999999,50.957716999999995,299900.0,6,1,3/3/2018,3.0,Condominium/Strata,180
Ontario,Hamilton,21 THORNDALE ST N,L8S3K5,-79.925326,43.2587172,689000.0,3,1,7/3/2018,6.0,Freehold,182
Ontario,Cornwall,114 LAWRENCE AVENUE,K6H4H3,-74.71614,45.020691,124900.0,3,1,17/3/2018,3.0,Freehold,172
Newfoundland & Labrador,Stephenville,6 Ohio Circle,A2N2V4,-58.571677,48.556418,149000.0,3,1,6/3/2018,3.0,Freehold,177
Ontario,Renfrew,183 BONNECHERE STREET,K7V1Z6,-76.68639,45.47053,139900.0,3,1,14/3/2018,3.0,Freehold,167
Quebec,Mirabel,#202 - 17905 Rue du Grand-Prix,J7J0R7,-73.87638062,45.64440069,275000.0,1,1,19/3/2018,2.0,Condominium/Strata,164
Saskatchewan,Warman,510 1st AVE N,S0K4S0,-106.58945,52.324886,339900.0,3,1,7/3/2018,4.0,Freehold,182
Manitoba,Portage La Prairie,615 8TH ST NW,R1N3K5,-98.3002,49.98267,189000.0,3,1,2/3/2018,3.0,Freehold,170
Nova Scotia,Dartmouth,207  1 Lombardy Lane,B2X3E4,-63.53908539999999,44.7007922,144900.0,1,1,4/3/2018,2.0,Condominium/Strata,163
Saskatchewan,Martensville,8B 514 Main ST,S0K0A2,-106.66038799999998,52.289173,164900.0,6,1,6/3/2018,2.0,Condominium/Strata,183
Alberta,Edmonton,11107 77 AV NW,T6G0L5,-113.5170878,53.512982400000006,650000.0,3,1,23/3/2018,7.0,Freehold,163
Quebec,Saint-Rémi,236 Rue Isabelle,J0L2L0,-73.60542655,45.26500994,140000.0,1,1,7/3/2018,1.0,Condominium/Strata,180
Quebec,Hull (Gatineau),#1 - 1 Rue de la Falaise,J8Z2X4,-75.768276,45.474069,137000.0,1,1,8/3/2018,2.0,Condominium/Strata,167
Nova Scotia,Amherst Shore,14 Roy Haines Lane,B0L1E0,-63.870689,45.963171,249900.0,3,1,7/3/2018,2.0,Freehold,171
Quebec,Ville-Marie (Montréal),#400 - 1281 Rue St-Christophe,H2L3W5,-73.557969,45.515799,489000.0,1,1,1/3/2018,2.0,Condominium/Strata,171
Quebec,Brossard,#1101 - 7620 Boul. Marie-Victorin,J4W1B2,-73.49417496,45.46007947,249000.0,1,1,3/3/2018,2.0,Condominium/Strata,182
Alberta,Meadowbrook,105 MAYFAIR CL SE,T4A1T6,-113.988808,51.276934999999995,369000.0,3,1,16/3/2018,4.0,Freehold,170
Alberta,Meadowbrook,105 MAYFAIR CL SE,T4A1T6,-113.988808,51.276934999999995,369000.0,3,1,16/3/2018,5.0,Freehold,170
Newfoundland & Labrador,PARADISE,35 CEDAR Drive,A1L1A4,-52.83974499999999,47.537817,199900.0,17,1,6/3/2018,2.0,Freehold,181
Quebec,Neuville,469A Route 138,G0A2R0,-71.56535,46.703948,420000.0,3,1,6/3/2018,2.0,Condominium/Strata,175
New Brunswick,Moncton,118 Cherrylawn DR,E1G2L4,-64.83039699999999,46.134868,174900.0,3,1,7/3/2018,5.0,Freehold,172
Alberta,Edmonton,#309 5730 Riverbend RD NW,T6H4T4,-113.57954199999999,53.494634999999995,156000.0,1,1,17/3/2018,1.0,Condominium/Strata,169
Alberta,Edmonton,12127 125 ST NW,T5L0S7,-113.5374757,53.5761085,339900.0,3,1,17/3/2018,3.0,Freehold,169
Quebec,Côte-Saint-Luc,#205 - 6565 Ch. Collins,H4W3H3,-73.668584,45.481654999999996,344900.0,1,1,3/3/2018,2.0,Condominium/Strata,183
Nova Scotia,Middle Sackville,110 Sawmill Crescent,B4E3M6,-63.7063775,44.796465000000005,359900.0,3,1,20/3/2018,3.0,Freehold,166
Nova Scotia,Londonderry,20 Carrobie Road,B0M1M0,-63.575036,45.43999,154900.0,3,1,1/3/2018,4.0,Freehold,177
Nova Scotia,Bridgewater,425 Glen Allan Drive,B4V0A8,-64.504071,44.378490899999996,219900.0,6,1,6/3/2018,3.0,Freehold,180
Nova Scotia,Dartmouth,1 Bonita Drive,B2X3A2,-63.54427218650821,44.697814900619,299900.0,3,1,6/3/2018,3.0,Freehold,163
Alberta,Edmonton,#203 9710 105 ST NW,T5K1A4,-113.50155,53.534380000000006,129800.0,1,1,8/3/2018,1.0,Condominium/Strata,176
Nova Scotia,Petit-De-Grat,112 South Side Petit de Grat Road,B0E1A0,-60.957392237048396,45.500628890022796,103333.0,3,1,7/3/2018,4.0,Freehold,182
Alberta,Camrose,4211 50 Avenue,T4V0P9,-112.813445,53.020731999999995,139900.0,3,1,10/3/2018,3.0,Freehold,175
Alberta,Mission,#1006 318 26 AV SW,T2S2T9,-114.070095,51.029678999999994,1150000.0,1,1,12/3/2018,2.0,Condominium/Strata,165
Alberta,Mission,#1006 318 26 AV SW,T2S2T9,-114.070095,51.029678999999994,1150000.0,1,1,12/3/2018,2.0,Condominium/Strata,165
Nova Scotia,Lower West Pubnico,13 School Street,B0W2C0,-65.8003365595245,43.6375935301391,69900.0,3,1,6/3/2018,5.0,Freehold,180
Alberta,West Hillhurst,2702 6 AV NW,T2N0Y1,-114.123176,51.058037,1750000.0,3,1,4/3/2018,6.0,Freehold,170
Alberta,West Hillhurst,2702 6 AV NW,T2N0Y1,-114.123176,51.058037,1750000.0,3,1,4/3/2018,5.0,Freehold,170
Alberta,Edmonton,42 Round RD SE,T6P1G7,-113.36445,53.498090000000005,42900.0,17,1,4/3/2018,3.0,Freehold,182
Alberta,Edmonton,42 Round RD SE,T6P1G7,-113.36445,53.498090000000005,42900.0,17,1,4/3/2018,3.0,Leasehold,182
Alberta,Desert Blume,309 Edgewater Place,T1B0H6,-110.726404,49.984906,874900.0,3,1,4/3/2018,4.0,Freehold,181
Nova Scotia,Maitland,17 Cedar Road,B0N1T0,-63.5198848,45.2886936,159900.0,3,1,2/3/2018,3.0,Freehold,182
Alberta,Cambrian Heights,904 31 AV NW,T2K0A5,-114.08018600000001,51.080872,1099900.0,12,1,3/3/2018,3.0,Freehold,178
British Columbia,Vernon,"810 Brassey Place,",V1H2H7,-119.39058200000001,50.193841,1299900.0,3,1,3/3/2018,4.0,Freehold,180
Saskatchewan,Lanigan,4A/4B Maple PL,S0K2M0,-105.02486299999998,51.849901,145000.0,12,1,3/3/2018,6.0,Freehold,183
Saskatchewan,Cut Knife,206 Orton ST,S0M0N0,-109.015725,52.74487,49900.0,3,1,3/3/2018,1.0,Freehold,178
Manitoba,La Broquerie,185 Carriere DR,R0A0W2,-96.560413,49.501666,309900.0,3,1,9/3/2018,3.0,Freehold,178
Saskatchewan,Lumsden,635 James ST N,S0G3C0,-104.86630600000001,50.651562,458888.0,3,1,1/3/2018,4.0,Freehold,162
Saskatchewan,Esterhazy,201 Margaret CT,S0A0X0,-102.085277,50.658181,209000.0,17,1,1/3/2018,3.0,Freehold,181
Manitoba,Wawanesa,245 Second ST,R0K2G0,-99.68168,49.595886,319000.0,3,1,7/3/2018,4.0,Freehold,182
Manitoba,Brandon,15 Bayhill CR,R7C0B8,-99.950654,49.874934,247900.0,3,1,8/3/2018,2.0,Freehold Condo,174
British Columbia,Quesnel,2513 DATOFF ROAD,V2J6N3,-122.42883799999998,52.919913,249900.0,3,1,3/3/2018,3.0,Freehold,167
British Columbia,Langley,4086 205B STREET,V3A2B4,-122.6532395,49.076227200000005,1099000.0,3,1,20/3/2018,7.0,Freehold,166
Ontario,Leeds & The 1000 Islands,21 Islandview LN S,K7G2V4,-76.136134,44.332776700000004,1675000.0,3,1,20/3/2018,4.0,Freehold,164
British Columbia,Fort St. John,10010 111 AVENUE,V1J2V2,-120.848260920901,56.2565337567583,399000.0,12,1,6/3/2018,3.0,Strata,172
British Columbia,Fort St. John,10512 109 STREET,V1J0J3,-120.862330523726,56.251513105899896,368000.0,3,1,1/3/2018,3.0,Freehold,183
British Columbia,Lake Country,"10950 Bottom Wood Lake Road,",V4V1V8,-119.404076,50.041059999999995,878000.0,3,1,3/3/2018,3.0,Freehold,175
Ontario,Alnwick/Haldimand,6274 SHEARER POINT RD,K0K2X0,-78.1313788,44.192008200000004,519000.0,3,1,13/3/2018,3.0,Freehold,169
Ontario,Wilton,283 Simmons RD,K0H2H0,-76.72224969999999,44.326159000000004,775000.0,3,1,3/3/2018,5.0,Freehold,184
Ontario,Toronto,166 MAPLEHURST AVE,M2N3B9,-79.4036335,43.7642101,700.0,3,2,14/3/2018,1.0,Freehold,172
Quebec,Ville-Marie (Montréal),#22 - 361 Place D'Youville,H2Y2B7,-73.556169,45.500768,1850.0,1,2,11/3/2018,1.0,Condominium/Strata,178
Ontario,Brampton,115 KENWOOD DR,L6V4M3,-79.79194140000001,43.699724100000005,559800.0,6,1,20/3/2018,3.0,Condominium/Strata,165
